reviewRequestId,repository,reviewRequestSubmitter,reviewId,diffCommentId,replyId,replyDiffCommentId,type,username,timestamp,text,isDesign,concept
26424,aurora,jcohen,56610,,,,Review.body_top,wfarner,2014-10-15T00:02:18Z,"Sorry for the delay on this, i didn't realize i was on the hook to commit.

Now on master:
    $ git log -1
    commit 72fed752fcdbacf0f29e7eaef56c177f5ec9fcf0
    Author: Joshua Cohen <jcohen@twopensource.com>
    Date:   Tue Oct 14 16:32:03 2014 -0700

        Disable requests http connection logging.
        
        Bugs closed: AURORA-770
        
        Reviewed at https://reviews.apache.org/r/26424/

D'oh, I had lost track of this, I thought it had already shipped :/.",,
56366,mesos,andschwa,164828,,,,Review.body_top,mesos-review,2017-02-09T02:37:51Z,"Bad patch!

Reviews applied: [56366, 56364, 56363]

Failed command: python support/apply-reviews.py -n -r 56366

Error:
2017-02-09 02:37:50 URL:https://reviews.apache.org/r/56366/diff/raw/ [5273/5273] -> ""56366.patch"" [1]
error: patch failed: src/launcher/executor.cpp:140
error: src/launcher/executor.cpp: patch does not apply

Full log: https://builds.apache.org/job/Mesos-Reviewbot/17030/console",,
52695,mesos,aaron.wood,154527,224124,,,DiffComment,bbannier,2016-11-07T21:31:38Z,"I think this would be easier to follow if you'd incrementially build up `AM_CXXFLAGS` while explaining their effect, e.g.,

    # Enable common (and some language specific) warnings.
    AM_CXXFLAGS += -Wall
    # Warn when a comparison is made between signed and unsigned values.
    AM_CXXFLAGS += -Wsign-compare
    ...",,
70245,mesos,chhsia0,213820,299887,,,DiffComment,chhsia0,2019-03-20T10:56:49Z,"From r/70169: Benjamin: Composition instead of inheritance seems to work just fine here, let's do that instead.

Chun-Hung: Yeah both work. The inheritance approach would enable us to use metrics.csi_plugin_container_termination instead of metrics.csiPluginMetrics.container_termination. WDYT?

Yes, that makes sense for a mere data class. Dropping.",,
60107,mesos,quinn.leng,179195,253795,,,DiffComment,greggomann,2017-06-29T00:38:40Z,Indented too far.,,
61775,hbase-git,appy,183482,259492,,,DiffComment,stack,2017-08-25T06:57:07Z,"Original ImportTsv is @InterfaceAudience.Public What you thinking? It is ok to break it or is this ITU a new class and you left IT as is? (I'll keep reading the patch).

Everything is back into ImportTsv so should be fine now.",,
16034,hive-git,navis,43887,78166,,,DiffComment,ashutoshc,2014-05-24T00:51:08Z,"Not able to understand this. Can you add comments whats happening here?

It's not related to this issue. There was an authorization issue on view which should be authorized by the owner of view, not by current user, which was fixed long before than this(yes, in my version). 

I should book that as a following issue. Will remove this part for that.",,
67315,atlas,daniela.otelea,203852,286169,,,DiffComment,davidrad,2018-05-25T09:03:52Z,this seems to have hard coded values in - I suggest adding TODOs to induicated they need replacing.,,
39803,mesos,hausdorff,114150,174968,,,DiffComment,mcypark,2016-01-14T10:08:54Z,"Can we add a tab here?

Per our Slack conversation, the length of this path exceeds the length of tabs before the `\\` character in RB, so let's add a tab here and then I'll follow up with a formatting patch to make sure all the other `\\` characters line up.",,
54007,mesos,alexr,156700,226928,,,DiffComment,haosdent,2016-11-23T08:55:33Z,"No sure if `check.SerializeAsString()` would be better or not. Or we could add a `stringify()` for protobuf message?

hmm, realize the output of `check.SerializeAsString()` is not a json string.",,
5817,hbase-git,jyates,8984,19114,,,DiffComment,ivarley,2012-07-09T22:53:48Z,"Maybe shouldn't log that it's waiting if it doesn't end up waiting ... ? Meh, I guess it's fine.

I'm going to go with fine.",,
46330,atlas,vmadugun,133344,197666,,,DiffComment,shwethags,2016-05-17T15:22:50Z,"Rename to getAllTypeNames()

Done",,
36858,kafka,mgharat,94447,149094,,,DiffComment,junrao,2015-08-08T02:44:16Z,Should we try a request timeout larger than 0?,,
26478,aurora,kevints,55986,96331,,,DiffComment,wfarner,2014-10-09T15:30:20Z,"First sentence contains mixed thoughts for an odd sentence, rewrite?

Rewrote.",,
40298,ambari,dmitriusan,106452,,,,Review.body_top,aonishuk,2015-11-13T17:24:57Z,Ship It!,,
5717,hbase-git,jxiang,9132,19407,,,DiffComment,stack,2012-07-13T21:42:52Z,"Should this move into RegionStates rather than bring state outside of it to update?

Hmm... maybe not.  Because we have to return a state.

Would it be good to make it so we did not return a state?  Maybe in next patch?

Probably very hard, because caller needs to check the returned state before doing something else.
If possible, I will do it.",,
16274,cloudstack-git,sbalineni,35949,,,,Review.body_top,dahn,2014-03-03T08:52:35Z,"suresh, this patch does not apply. You should upload it in th menu and not attach it. Please disgard if this is no longer applicable, or else rebase and update,

Thanks,
Daan

Does this still apply?",,
18093,mesos,jieyu,34665,64871,,,DiffComment,bmahler,2014-02-17T21:24:37Z,"Can these be called lower() and upper()?

That's gonna hide the lower() and upper() in discrete_interval, on which type traits depend.",,
33832,ambari,swagle,82470,,,,Review.body_top,afernandez,2015-05-05T01:17:09Z,Ship It!,,
66519,hbase-git,Apache9,200875,281775,,,DiffComment,openinx,2018-04-11T03:20:20Z,"Allow to transit from A to S now ?  Need to transit from A to DA firstly in the doc, I remember. If true,  please update the doc.

Which doc? If it is the design doc we need to update it at last after we finish most of the works since lots of things are changed.",,
35658,qpid-proton-git,mick,88566,141144,,,DiffComment,kgiusti,2015-06-19T18:54:03Z,"This is interesting.  We could get the C impl to act the same way by having the python binding raise the exception for us.

except that the C impl doesn't return a failure status.  Bleh.

hmmmm... I wonder if it should...

BTW: can you add Robbie to the reviewer's list?  He's my java goto guy.",,
50508,ambari,dgrinenko,144136,,,,Review.body_top,afernandez,2016-07-29T17:36:51Z,"After addressing Nate's and Jonathan's comments, Ship It.",,
44189,mesos,gilbert,121569,,,,Review.body_top,jieyu,2016-03-02T02:27:50Z,Ship It!,,
14730,kafka,guwang,27309,53138,,,DiffComment,junrao,2013-10-23T18:20:20Z,"This can be written as 
fetcherThreadMap(brokerAndFetcherId).",,
33058,mesos-incubating,tillt,83683,134716,,,DiffComment,bernd-mesos,2015-06-02T08:09:28Z,"line > 80 chars

There are many lines in the java files with line > 80 chars, or even > 100 chars.
I don't think our C++ style guide necessarily covers Java style. Dropping the issue.",,
55424,ambari,echekanskiy,161228,232474,,,DiffComment,jhurley,2017-01-12T14:09:28Z,Documentation.,,
16149,mesos,idownes,33899,63617,,,DiffComment,vinodkone,2014-02-07T06:38:11Z,ditto.,,
25944,kafka,mgharat,54329,94448,,,DiffComment,jjkoshy,2014-09-24T17:35:47Z,Revert this whitespace change.,,
36984,lens,himanshu.gahlaut,94182,,,,Review.body_bottom,amareshwari,2015-08-05T04:45:03Z,Other changes look good.,,
71818,atlas,django,218812,306695,,,DiffComment,madhan.neethiraj,2019-11-27T01:37:36Z,"Namespace attributes should be treated as regular entity attributes, in store/retrieval from graph-store i.e. each attribute should be stored in a separate property. The code here suggests that all namespace attributes are stored in a map. This doesn't sound right.",,
30032,mesos,arojas,84908,136361,,,DiffComment,bernd-mesos,2015-05-26T14:39:49Z,"Can we call this in NotModified above? See also the comments there, which also apply here, since this seems to be the same code.

Moved the function to a static method within `NotModified`.",,
55617,ambari,adoroszlai,161872,,,,Review.body_top,stoader,2017-01-17T15:28:37Z,Ship It!,,
33127,pig-git,kellyzly,82136,132827,,,DiffComment,kellyzly,2015-05-01T11:04:48Z,"the jrdd in line75 and line 90 are different type, I have rename the ""jrdd"" in line75 to ""rdd""",,
63402,sentry,wilfreds,190997,268585,,,DiffComment,spena,2017-11-15T21:06:00Z,"I think this requires a special function instead ofu sing appendConfVar().

I was reading more about this ACL configuration and I learned that it can also use the ""*"" value. In this patch, the new value would be ""user1,*"", right? Would that work? * already implies that ALL users and groups are allowed, so there is no reason to modify it, right?

What about writing a new private function to append new user information only and handle those cases?

Weird, when you see the empty quotes, I meant to add an asterisk, but the review board removed it.

Implemented the comments:
- used a private function to update setting
- handle wildcard ACL
- trimmed the ACL when done which allowed the test change to be rolled back
- updated the HiveAuthzBindingSessionHookV2 also because it had the same problem",,
28786,hive-git,rstokes,64191,106685,,,DiffComment,chengxu,2014-12-08T02:15:02Z,Please the trim trailing spaces.,,
43336,mesos,jojy,119123,180391,,,DiffComment,jieyu,2016-02-16T23:21:58Z,Please use strings::format here,,
29726,ambari,ncole,67321,,,,Review.body_top,tbeerbower,2015-01-08T23:12:47Z,Ship It!,,
27493,mesos,tillt,60124,101455,,,DiffComment,adam-mesos,2014-11-06T10:33:40Z,"Why the change in wrapping? I think it would still fit the other way, and if you are bringing credential down to the next line, it might be better if you give the UPID its own line too.

True, messed that up -- will add some clang-format love.",,
51894,ambari,sangeetar,149466,,,,Review.body_top,dili,2016-09-19T13:31:48Z,"Ship It!

Thank you Di.",,
57148,ambari,gauravn7,167089,,,,Review.body_top,gauravn7,2017-02-28T15:23:34Z,Ship It!,,
34752,hive-git,chengxu,85540,137137,,,DiffComment,chinna,2015-05-29T01:45:22Z,Instead of changing variable scope declare these constants in test class.,,
5817,hbase-git,jyates,9160,19528,,,DiffComment,tedyu,2012-07-15T13:54:40Z,Is split point concept documented somewhere ?,,
13172,mahout-git,kunyang,24383,48257,,,DiffComment,ssc,2013-08-01T02:45:30Z,"not needed, primitive doubles are zero by default",,
67110,mesos,bbannier,203023,,,,Review.body_top,mesos-review,2018-05-14T14:34:21Z,"Patch looks great!

Reviews applied: [67108, 67109, 67110]

Passed command: export OS='ubuntu:14.04' BUILDTOOL='autotools' COMPILER='gcc' CONFIGURATION='--verbose --disable-libtool-wrappers' ENVIRONMENT='GLOG_v=1 MESOS_VERBOSE=1'; ./support/docker-build.sh",,
29130,ambari,rzang,65295,108375,,,DiffComment,yusaku,2014-12-18T00:53:46Z,"Can we include unit tests for this validation rule?

AMBARI-8773 created to provide unit test for this",,
56369,hbase-git,appy,164834,236639,,,DiffComment,stack,2017-02-09T06:03:15Z,"Not used?

Yup, not needed anymore.",,
31337,mesos,vinodkone,73745,,,,Review.body_top,wickman,2015-02-24T02:33:06Z,boom 31337,,
46982,ranger,gautamborad,134413,,,,Review.body_top,madhan.neethiraj,2016-05-23T18:20:38Z,Ship It!,,
71141,hbase-git,stack,216893,304139,,,DiffComment,stack,2019-07-26T17:24:47Z,"Let me fix.

Log is not used. Let me remove.",,
49208,mesos,srbrahma,139777,205121,,,DiffComment,gyliu,2016-06-28T22:10:20Z,adjust the order here,,
29072,kafka,junrao,65296,108383,,,DiffComment,nehanarkhede,2014-12-17T17:46:35Z,minor nit pick to be addressed on checkin: do nothing,,
10226,oozie,egashira,20994,,,,Review.body_top,rohini,2013-05-24T13:13:58Z,Check the precommit build and fix the javadoc warning,,
6700,bookkeeper-git,i0exception,10575,22637,,,DiffComment,sijie,2012-08-21T14:58:32Z,"setNumTopics will be called by HubServerManager to uploadSelfLoadData. in Hedwig's TopicManager, the operation order of a topic could be guarantee, we don't need to lock if the operations are belongs to same topic. But the operations crossing different topics, we had to take care of it.

before introducing rebalance work, the number of topics  doesn't need to be exact the same number. but things changed after rebalancing. So I think we'd better to improve the implement in HubLoad to provided threadsafe access. You could try the idea you propose in the jira to provide auto-increment methods for it.

I'd prefer doing that in a separate ticket after we get this patch through. Does that sound fine?  A quick fix for our current situation would be to upload our load every time the rebalancer runs.

Yes. It is OK. could you create a Jira for it? then update the patch with 'TODO: BOOKKEEPER-xxx', so we don't miss it.

Done.",,
54425,ambari,atkach,158162,,,,Review.body_top,akovalenko,2016-12-06T15:30:18Z,Ship It!,,
47917,sqoop-sqoop2,z17,135085,200104,,,DiffComment,abrahamfine,2016-05-26T22:41:03Z,i don't think this is the correct error message,,
22160,mesos,jieyu,44571,78986,,,DiffComment,vinodkone,2014-06-02T23:18:50Z,"can you comment on what is ""308"". is there a constant that you can use?

Added comment. If the constant is available, I will use the constant (see the above two #if). This is a workaround for a host that has a very old glibc but has a relatively new kernel.",,
43635,mesos,neilc,119393,180733,,,DiffComment,neilc,2016-02-17T00:47:52Z,"Not really, just a minor doc cleanup I made along the way. Happy to split into a separate patch if you'd prefer.",,
50754,ranger,kulkabhay,152153,220989,,,DiffComment,madhan.neethiraj,2016-10-13T00:50:02Z,"ret will be null, if flow branches into #664. Please review that the caller's handling of the return value is okay with this. It might be safer to set the return type of this method as void - to avoid confusion.",,
39293,ambari,jhurley,102554,,,,Review.body_top,afernandez,2015-10-13T23:19:58Z,Ship It!,,
69964,mesos,greggomann,212779,298687,,,DiffComment,gaston,2019-02-13T02:38:37Z,"Can we check here that the framework doesn't get any operation status updates?

Since the test drops `UpdateOperationStatusMessage`s in order to simulate an old agent, I don't think this is a meaningful thing to do here. Dropping.",,
6707,zookeeper,shralex,15907,34180,,,DiffComment,fpj,2013-01-31T00:58:04Z,The formatting for this method looks broken.,,
48082,aurora,mnurolahzade,135671,,,,Review.body_top,aurorabot,2016-05-31T19:21:48Z,"Master (edd47d0) is green with this patch.
  ./build-support/jenkins/build.sh

I will refresh this build result if you post a review containing ""@ReviewBot retry""",,
52668,mesos,gilbert,167445,,,,Review.body_top,jvanremoortere,2017-03-01T18:30:25Z,Closing this review due to inactivity. Please see our [guidelines](https://github.com/apache/mesos/blob/master/docs/reopening-reviews.md) for reopening reviews.,,
2740,hbase-git,li,4121,9305,,,DiffComment,tlipcon,2011-12-27T17:23:14Z,"TODO: need to change this config key to match our others

fixed.",,
31489,mesos,dhamon,74307,,,,Review.body_top,tnachen,2015-02-26T18:16:53Z,Ship It!,,
63926,hbase-git,mikewingert,191460,269282,,,DiffComment,tedyu,2017-11-19T23:51:07Z,"Why ""k"" instead of ""b"" ?",,
45963,mesos,anisinha,152538,221655,,,DiffComment,xujyan,2016-10-13T22:49:13Z,"Add a summary that mentions ""task attempts to write to the volume fails"" and also ""we use a shared persistent volume here but its sharedness is not important here. Regular persistent volumes works no differently"".",,
59604,ranger,coheigea,184258,,,,Review.body_top,coheigea,2017-08-31T10:08:24Z,Please review...,,
24857,hbase-git,busbey,51494,89849,,,DiffComment,stack,2014-09-11T20:24:24Z,"This just a renaming Sean?  I am presuming so...

Or hangon... looks like stuff got moved here from FSHLog.  Ok.

FYI, in old days, the original attempt at breaking out interface was done by the bookkeeper folks... Flavio and Ivan.  They were toying with the idea of hosting WAL in bookeeper.  In bookkeeper no notion of fs so stuff about dirs and the like wouldn't have made sense for them.... Just a bit of history.

It's some stuff that's presumed to be common across filesystem based WALs. currently it has been held over from the previous attempt to fix the WAL abstraction.

I keep going back and forth on keeping it as a seperate entity. I suspect it should just be pulled into FSHLog until we have another WAL implemenation to help illustrate what's common-case and what's specific to FSHLog.

Don't sweat it I'd say. Its all internal. Can refactor again if say the bookkeeper fellas come back.",,
47525,ambari,nitiraj.rathore,133919,,,,Review.body_top,pallavkul,2016-05-19T09:56:30Z,Ship It!,,
47789,ranger,rmani,136210,,,,Review.body_top,madhan.neethiraj,2016-06-05T15:18:15Z,Ship It!,,
31339,flume-git,jrufus,75354,122345,,,DiffComment,blue,2015-03-05T19:15:42Z,All of the messages in this method should be combined into one log call.,,
20948,ambari,ebergenholtz,41969,75646,,,DiffComment,tbeerbower,2014-05-01T22:55:05Z,Class and public methods in this file should be documented.,,
47440,aurora,shirchen,134853,199791,,,DiffComment,shirchen,2016-05-26T21:14:01Z,Done.,,
24223,sqoop-trunk,stanleyxu2005,50190,,,,Review.body_top,blue,2014-08-11T17:08:35Z,"The only thing that still looks odd to me is that you have a subclass of DatasetKeyOutputFormat with no changes. Is that class necessary?

I think this is ready, although it is limited in a couple of ways that we may want to improve later:
* This doesn't have a way to define a partition strategy, which would be helpful for large datasets.
* This must create the dataset, rather than appending to an existing one.

I don't think these should hold up getting this committed, but I want to make you aware of them so that you can use those features of Kite later.",,
69511,atlas,grahamwallis,211091,295977,,,DiffComment,davidrad,2018-12-06T10:41:11Z,is this right it looks like it is processing as a Boolean? Most of the other debug steing do not look right in this method.,,
29177,mesos,jieyu,65408,108521,,,DiffComment,bmahler,2014-12-18T00:35:35Z,"s/;/.

Mind adding a TODO here?

// TODO(jieyu): Consider extending the Filter mechanism in resources.cpp,
// which would allow us to pull out this kind of logic. E.g.:
//
// Resources persistentDisks = PersistentDiskFilter().apply(resources);

Done.",,
18754,oozie-git,egashira,42964,76917,,,DiffComment,rohini,2014-05-14T15:38:40Z,"else {
  continue;
}",,
49697,mesos,joerg84,141019,,,,Review.body_top,vinodkone,2016-07-06T16:22:38Z,Ship It!,,
57926,mesos,andschwa,170068,,,,Review.body_top,lilyfang,2017-03-25T00:00:48Z,Ship It!,,
61529,oozie-git,asasvari,182565,258475,,,DiffComment,gezapeti,2017-08-14T12:49:54Z,"What't the intention behind this?

Setting mapreduce job names. Should be handled by OOZIE-2916. Thanks for pointing this out. Removed.",,
17452,cloudstack-git,santhoshe,33097,,,,Review.body_top,asfbot,2014-01-29T05:25:08Z,"Commit dedd41ed872efc234c7cca7b57f1fca1dbcb299b in branch refs/heads/marvin from Santhosh Edukulla
[ https://git-wip-us.apache.org/repos/asf?p=cloudstack.git;h=dedd41e ]

CLOUDSTACK-5963: Fixed smoke/test_network.py
",,
39312,mesos,jvanremoortere,102723,,,,Review.body_top,gyliu,2015-10-14T23:45:57Z,Ship It!,,
34563,mesos,joerg84,84795,,,,Review.body_top,jvanremoortere,2015-05-21T21:42:28Z,Ship It!,,
47550,aurora,mnurolahzade,134373,199160,,,DiffComment,maxim,2016-05-23T16:29:16Z,"You can use it directly from AuroraClientCommandTest. 

Also, to shorten the access points you may want to extend from AuroraClientCommandTest rather than from unittest.TestCase.",,
37032,mesos,hausdorff,98038,154235,,,DiffComment,kaysoky,2015-09-10T19:39:28Z,Same section-ing style as above comment.,,
40391,aurora,wfarner,106901,,,,Review.body_top,aurorabot,2015-11-17T18:17:32Z,"Master (7b1e848) is green with this patch.
  ./build-support/jenkins/build.sh

I will refresh this build result if you post a review containing ""@ReviewBot retry""",,
20399,hive-git,navis,42627,76454,,,DiffComment,ashutoshc,2014-05-12T19:54:46Z,"Operator should not contain any compile time info, only runtime info. Compile time info belongs to Desc classes. So, move this field to TableScanDesc class.

It might be. But for me, I prefer to gather similar things altogether in here. Should we move all of them into desc?

Yeah few fields have creeped into Operator class, whereas they really belong to Desc class. Yes, we should all of those in desc. But since there are already a few, I am fine doing this in a follow-up jira. Would you mind creating a jira for it?",,
13621,mesos,vinodkone,25245,49546,,,DiffComment,bmahler,2013-08-16T19:20:51Z,"Ditto, we should mention this in the changelog summary as well.",,
16341,sentry,vamsee,30772,58931,,,DiffComment,gchanan,2013-12-21T05:48:20Z,"can you do something like...

for (Boolean foo : Arrays.asList(new Boolean[] {true, false})) {}

rather than the int magic?",,
32016,hbase-git,apurtell,76661,124311,,,DiffComment,stack,2015-03-18T19:57:19Z,"This is an odd one? Anyone actually using it?

Many callers in unit tests.

ok",,
70605,atlas,lma,215222,301823,,,DiffComment,madhan.neethiraj,2019-05-13T18:00:21Z,"Instead of an explicit argument 'isMetastoreHook', why not use context.isMetastoreHook()?",,
66666,mesos,bennoe,201797,,,,Review.body_top,mesos-review,2018-04-24T00:04:34Z,"Patch looks great!

Reviews applied: [63370, 63372, 66666]

Passed command: export OS='ubuntu:14.04' BUILDTOOL='autotools' COMPILER='gcc' CONFIGURATION='--verbose --disable-libtool-wrappers' ENVIRONMENT='GLOG_v=1 MESOS_VERBOSE=1'; ./support/docker-build.sh",,
68395,hive-git,vihangk1,207802,291302,,,DiffComment,akolb,2018-08-24T18:15:54Z,"Why not just have optional include and exclude patterns instead of a pattern and a boolean?

Thats an interesting thought. Do you think it would be useful for clients to have something like PARAM_KEY LIKE ('includepattern') AND NOT LIKE ('excludepattern')? It should not be too difficult to add to have two separate include and exclude paramKeyPattern.",,
69875,sentry,kkalyan,212520,298337,,,DiffComment,amishra,2019-02-04T23:23:16Z,This is not right. More paranthesis than arguments,,
2579,hbase-git,jyates,3610,8060,,,DiffComment,ghelmling,2011-12-05T01:41:40Z,Having HTD.getValue() convert to String here and then immediately converting back to byte[] is odd.  I think either add HTD.getValueAsBytes() returning the raw byte[] or serialize the Configuration as XML as I suggested and just handle it as a String here.,,
17148,falcon-git,sriksun,32448,61302,,,DiffComment,svenkat,2014-01-22T09:37:13Z,Where is this class org.apache.falcon.hadoop.JailedFileSystem in the patch? Its missing.,,
47603,mesos,hausdorff,137686,202887,,,DiffComment,jvanremoortere,2016-06-15T17:08:49Z,nullptr,,
6535,hbase-git,jxiang,11587,24947,,,DiffComment,stack,2012-09-17T16:52:43Z,This is good.,,
44726,aurora,jsirois,123217,,,,Review.body_top,jcohen,2016-03-11T22:01:49Z,Ship It!,,
50784,lens,lavkesh,145184,,,,Review.body_top,prongs,2016-08-09T08:48:06Z,Ship It!,,
2174,oozie,virag,2379,,,,Review.body_top,angelo,2011-10-05T23:37:52Z,1,,
27829,accumulo,eric.newton,60681,102056,,,DiffComment,mdrob,2014-11-10T21:38:28Z,"Why go through arithmetic gymnastics instead of just sleep(11000)?

Taking the tablets offline probably takes most of the 11 seconds.  This just extends the wait to make sure that it's at least 11 seconds, but not any more than that.

Why do we have to wait at all? Isn't the wait=true for offline going to be waiting via checking the current location for all tablets in that table?",,
44239,mesos,jojy,121758,183567,,,DiffComment,jieyu,2016-03-03T01:47:35Z,Why do you need this?,,
5060,hbase-git,gchanan,7667,16887,,,DiffComment,stack,2012-05-08T04:53:51Z,Good,,
27044,aurora,zmanji,57819,98825,,,DiffComment,maxim,2014-10-22T23:02:35Z,MorePreconditions.checkArgumentRange(),,
34632,mesos,nnielsen,86677,,,,Review.body_top,jieyu,2015-06-04T18:05:29Z,Ship It!,,
18718,mesos,dhamon,36071,66941,,,DiffComment,vinodkone,2014-03-04T01:28:33Z,"The naming of the variables here is a bit confusing, though I don't have a good suggestion here.


tried something different",,
46241,aurora,jcohen,129142,,,,Review.body_top,maxim,2016-04-15T16:35:58Z,Ship It!,,
15993,hive-git,navis,30071,57615,,,DiffComment,ashutoshc,2013-12-10T02:56:03Z,Nice work to batch together these metastore updates.,,
63252,hbase-git,ram_krish,189153,266088,,,DiffComment,anoopsamjohn,2017-10-25T05:58:58Z,"These kind of APIs can be moved out of CellUtil. Good.

APIs which takes only Cells or Cell and byte[] can be given in CellUtil I believe.

Yes that is the funda. But APIs with byte[] and the offset and length I thought that can be moved to ItnernalCellUtil.

Let only the cell variant be there? But i have included the Cell with byte[] combination.",,
59078,mesos,bmahler,174372,247498,,,DiffComment,mcypark,2017-05-09T20:49:56Z,"Maybe mention here that if the task does not have an allocation role, both `ExecutorInfo` and `TaskInfo` will have the allocation role injected later?

Sounds good.",,
62623,aurora,wfarner,186689,,,,Review.body_top,jly,2017-09-29T17:03:00Z,"I am definitely +1 to the spirit of this change.

I would prefer to go the route of multiple classes that hold arguments in logical groupings (ex. ReplicatedLogArgs and etc. along those lines). Do any modules in the scheduler share arguments? How is that done today? I am not too familiar with JCommander/argument parsing libraries but I was wondering how much functionality it gives out of the box for us right now vs. how many custom parsers we will have to write.

The questions are mostly for my curiosity, and splitting the options up/adding parsers can definitely come in later changes.

> I would prefer to go the route of multiple classes that hold arguments in logical groupings

I was really torn on this.  Organization is certainly lost in the global `Options` class.  I may group them once everything is working in this patch, but i didn't want to distract with housekeeping.

> Do any modules in the scheduler share arguments?

Yes, but only in a few outlier cases.

> How is that done today?

Two ways - collecting the arg values into a settings class and passing that around, or the cowboy way of exposing the static arg field and reading it from another class.

> how many custom parsers we will have to write

I count ~13 parsers total, ~all of which i can port from what's currently on master.  This doesn't phase me.  In my mind, the more difficult decision is how to collect and inject all the arg values into the code that uses them.

I think i have a sane approach for grouping options and putting them back in the modules, so i'll update the patch to do so.  I will create a dependency cycle between classes that i don't love, but retains the grouping and will make the code review more sane!",,
2393,hbase-git,Liyin,2615,,,,Review.body_top,kannanm,2011-10-19T19:02:46Z,Hi Liyin-- find the first pass review comments inlined. Haven't reviewed the test changes yet. Looking fwd to this optimization landing.,,
29039,sentry,asuresh,66925,110643,,,DiffComment,lskuff,2015-01-06T22:11:06Z,Should the version be a string of a long? What is the version comment?,,
3599,flume-git,prasadm,4618,10277,,,DiffComment,jmhsieh,2012-01-26T01:33:13Z,This is wonky code -- I can understand why it is needed with the context of the JIRA but without it I can't tell.  Can you add comments about why this is necessary and a reference to FLUME-937?  This seems to be the right place to explain it.,,
29110,lens,suma.shivaprasad,66251,109622,,,DiffComment,jaideep.dhok,2014-12-30T09:23:51Z,Perhaps we should throw exception here.,,
42021,ambari,yaolei,113403,174020,,,DiffComment,mithmatt,2016-01-08T04:01:31Z,Should this be moved inside the **if file_status** block?,,
9566,oozie,rohini,16963,35943,,,DiffComment,egashira,2013-02-25T13:33:55Z,"i guess it's also option to place jars/xml in /lib directory on application path.  does ""action shared library"" means that?",,
31327,mesos,nnielsen,73994,120431,,,DiffComment,adam-mesos,2015-02-25T21:56:26Z,"Where are the matching `<p>`s for these `</p>`s? You can omit the end tag, but not the begin tag.
Also, perhaps because of this, the NOTE doesn't show up on a new line at https://github.com/nqn/mesos/blob/niklas/updated-configuration/docs/configuration.md",,
19039,cloudstack-git,ashutoshk,37538,69103,,,DiffComment,santhoshe,2014-03-18T11:02:44Z,Dont add fail\asserts in non test functions. Check the return value and assert in tests.,,
41490,mesos,gilbert,111229,171323,,,DiffComment,jieyu,2015-12-18T20:12:10Z,"s/v1DockerImageManifest/manifest/

v2 fixed as well.",,
33040,mesos,pbrett,79601,129084,,,DiffComment,jieyu,2015-04-10T18:05:32Z,Do you want to return error if qdisc does not exist?,,
34735,ambari,rnettleton,85461,,,,Review.body_top,jluniya,2015-05-27T23:36:07Z,Ship It!,,
7305,hbase-git,jxiang,12354,26138,,,DiffComment,tedyu,2012-10-11T21:58:46Z,"Consider adding assertion for this new condition.

I changed the pb to make it a required field.  So pb should check that for us.",,
41425,mesos,jpeach,110767,,,,Review.body_top,mesos-review,2015-12-16T22:01:53Z,"Patch looks great!

Reviews applied: [41424, 41425]

Passed command: export OS=ubuntu:14.04;export CONFIGURATION=""--verbose"";export COMPILER=gcc; ./support/docker_build.sh",,
70567,mesos,abudnik,214965,,,,Review.body_top,mesos-review,2019-04-30T20:25:43Z,"Patch looks great!

Reviews applied: [70567]

Passed command: export OS='ubuntu:14.04' BUILDTOOL='autotools' COMPILER='gcc' CONFIGURATION='--verbose --disable-libtool-wrappers --disable-parallel-test-execution' ENVIRONMENT='GLOG_v=1 MESOS_VERBOSE=1'; ./support/docker-build.sh",,
26052,mesos,tnachen,54592,,,,Review.body_top,mesos-review,2014-09-25T20:41:34Z,"Patch looks great!

Reviews applied: [26052]

All tests passed.",,
34956,mesos,jieyu,86300,138279,,,DiffComment,pbrett,2015-06-02T23:31:34Z,"Should config be optional?

We still need a Config struct for each type of qdisc so that the template specification could work. It just looks weired to me to do
```
Discipline<ingress::Config>(
  ...
  None());
```

Do you have a strong opinion on that?

Synced with Paul offline. Decided to punt this for now. I'll add a TODO.",,
69411,mesos,bennoe,210720,,,,Review.body_top,mesos-review-windows,2018-11-20T15:48:53Z,"PASS: Mesos patch 69411 was successfully built and tested.

Reviews applied: `['69411']`

All the build artifacts available at: http://dcos-win.westus2.cloudapp.azure.com/artifacts/mesos-reviewbot-testing/2630/mesos-review-69411",,
62762,mesos,chhsia0,190262,267563,,,DiffComment,kaysoky,2017-11-21T00:02:02Z,"This definition probably belongs in a separate review.  Along with the other build changes related to this flag, in this review.",,
25944,kafka,mgharat,54286,94288,,,DiffComment,mgharat,2014-09-23T17:22:21Z,Please discard this,,
68054,mesos,urbanserj,207079,,,,Review.body_top,mesos-review-windows,2018-08-10T13:41:22Z,"PASS: Mesos patch 68054 was successfully built and tested.

Reviews applied: `['68052', '68053', '68054']`

All the build artifacts available at: http://dcos-win.westus.cloudapp.azure.com/artifacts/mesos-reviewbot-testing/2127/mesos-review-68054",,
